court_ID,match_ID,start_dt,end_dt
5352594078752028033,-6458796606229881556,2016-01-23 08:00:00,2016-01-23 10:00:00
5352594078752028033,-6458796606229881555,2016-01-23 04:00:00,2016-01-23 06:00:00
5352594078752028046,-6458796606229881566,2016-01-23 08:00:00,2016-01-23 10:00:00
-7804357741452124144,-6458796606229881565,2016-01-23 12:00:00,2016-01-23 13:00:00
5352594078752028037,-6458796606232881549,2016-01-23 04:00:00,2016-01-23 07:00:00
5352594078752028036,-6458796606232881550,2016-01-23 12:00:00,2016-01-23 16:00:00
5352594078752028034,-6458796606232881551,2016-01-23 08:00:00,2016-01-23 10:00:00
5352594078752028036,-6458796606232881552,2016-01-23 16:00:00,2016-01-23 19:00:00
5352594078752028037,-6458796606232881545,2016-01-23 04:00:00,2016-01-23 07:00:00
5352594078752028036,-6458796606232881546,2016-01-23 08:00:00,2016-01-23 11:00:00
5352594078752028033,-6458796606232881547,2016-01-23 08:00:00,2016-01-23 10:00:00
5352594078752028047,-6458796606232881548,2016-01-23 04:00:00,2016-01-23 07:00:00
5352594078752028046,-6458796606232881541,2016-01-23 08:00:00,2016-01-23 10:00:00
5352594078752028035,-6458796606232881542,2016-01-23 12:00:00,2016-01-23 14:00:00
5352594078752028032,-6458796606231881552,2016-01-23 16:00:00,2016-01-23 18:00:00
5352594078752028047,-6458796606231881551,2016-01-23 12:00:00,2016-01-23 14:00:00
5352594078752028034,-6458796606231881550,2016-01-23 08:00:00,2016-01-23 12:00:00
5352594078752028047,-6458796606231881549,2016-01-23 04:00:00,2016-01-23 05:00:00
5352594078752028034,-6458796606231881548,2016-01-23 12:00:00,2016-01-23 14:00:00
5352594078752028039,-6458796606231881547,2016-01-23 08:00:00,2016-01-23 11:00:00
5352594078752028032,-6458796606231881546,2016-01-23 04:00:00,2016-01-23 06:00:00
5352594078752028046,-6458796606231881545,2016-01-24 12:00:00,2016-01-24 15:00:00
5352594078752028039,-6458796606231881544,2016-01-24 08:00:00,2016-01-24 09:00:00
5352594078752028047,-6458796606231881543,2016-01-24 12:00:00,2016-01-24 14:00:00
5352594078752028035,-6458796606226881567,2016-01-24 16:00:00,2016-01-24 19:00:00
5352594078752028036,-6458796606226881568,2016-01-24 04:00:00,2016-01-24 06:00:00
5352594078752028037,-6458796606226881565,2016-01-24 08:00:00,2016-01-24 10:00:00
5352594078752028037,-6458796606226881566,2016-01-24 04:00:00,2016-01-24 07:00:00
5352594078752028035,-6458796606226881563,2016-01-24 08:00:00,2016-01-24 11:00:00
5352594078752028033,-6458796606226881564,2016-01-24 12:00:00,2016-01-24 14:00:00
-7804357741452124144,-6458796606226881561,2016-01-24 04:00:00,2016-01-24 06:00:00
5352594078752028036,-6458796606226881562,2016-01-24 12:00:00,2016-01-24 16:00:00
5352594078752028047,-6458796606226881559,2016-01-24 16:00:00,2016-01-24 18:00:00
5352594078752028036,-6458796606226881560,2016-01-24 16:00:00,2016-01-24 17:00:00
5352594078752028047,-6458796606225881562,2016-01-24 16:00:00,2016-01-24 17:00:00
5352594078752028039,-6458796606225881561,2016-01-24 12:00:00,2016-01-24 14:00:00
5352594078752028039,-6458796606225881564,2016-01-24 16:00:00,2016-01-24 19:00:00
5352594078752028046,-6458796606225881563,2016-01-24 08:00:00,2016-01-24 11:00:00
5352594078752028046,-6458796606225881566,2016-01-24 12:00:00,2016-01-24 15:00:00
5352594078752028033,-6458796606225881565,2016-01-24 08:00:00,2016-01-24 11:00:00
5352594078752028034,-6458796606225881568,2016-01-24 04:00:00,2016-01-24 06:00:00
5352594078752028037,-6458796606225881567,2016-01-24 08:00:00,2016-01-24 11:00:00
5352594078752028039,-6458796606225881554,2016-01-24 08:00:00,2016-01-24 09:00:00
5352594078752028032,-6458796606225881553,2016-01-24 16:00:00,2016-01-24 20:00:00
5352594078752028033,-6458796606228881553,2016-01-25 08:00:00,2016-01-25 09:00:00
5352594078752028039,-6458796606228881554,2016-01-25 08:00:00,2016-01-25 10:00:00
-7804357741452124144,-6458796606228881555,2016-01-25 16:00:00,2016-01-25 17:00:00
5352594078752028036,-6458796606228881556,2016-01-25 16:00:00,2016-01-25 20:00:00
5352594078752028035,-6458796606228881557,2016-01-25 08:00:00,2016-01-25 09:00:00
5352594078752028036,-6458796606228881558,2016-01-25 08:00:00,2016-01-25 10:00:00
-7804357741452124144,-6458796606228881559,2016-01-25 12:00:00,2016-01-25 13:00:00
5352594078752028047,-6458796606228881560,2016-01-25 04:00:00,2016-01-25 07:00:00
5352594078752028035,-6458796606228881561,2016-01-25 12:00:00,2016-01-25 14:00:00
5352594078752028035,-6458796606228881562,2016-01-25 08:00:00,2016-01-25 10:00:00
-7804357741452124144,-6458796606227881556,2016-01-25 12:00:00,2016-01-25 13:00:00
5352594078752028039,-6458796606227881555,2016-01-25 08:00:00,2016-01-25 09:00:00
5352594078752028047,-6458796606227881554,2016-01-25 12:00:00,2016-01-25 13:00:00
5352594078752028034,-6458796606227881553,2016-01-25 08:00:00,2016-01-25 11:00:00
-7804357741452124144,-6458796606227881560,2016-01-25 08:00:00,2016-01-25 10:00:00
5352594078752028047,-6458796606227881559,2016-01-25 08:00:00,2016-01-25 10:00:00
5352594078752028034,-6458796606227881558,2016-01-25 04:00:00,2016-01-25 06:00:00
-7804357741452124144,-6458796606227881557,2016-01-25 08:00:00,2016-01-25 09:00:00
5352594078752028047,-6458796606227881564,2016-01-25 08:00:00,2016-01-25 12:00:00
5352594078752028032,-6458796606227881563,2016-01-25 12:00:00,2016-01-25 16:00:00
5352594078752028032,-6458796606238881651,2016-01-25 16:00:00,2016-01-25 18:00:00
5352594078752028034,-6458796606238881652,2016-01-25 04:00:00,2016-01-25 05:00:00
5352594078752028036,-6458796606238881649,2016-01-25 04:00:00,2016-01-25 07:00:00
5352594078752028034,-6458796606238881650,2016-01-26 12:00:00,2016-01-26 14:00:00
5352594078752028047,-6458796606238881655,2016-01-26 08:00:00,2016-01-26 12:00:00
5352594078752028047,-6458796606238881656,2016-01-26 08:00:00,2016-01-26 11:00:00
-7804357741452124144,-6458796606238881653,2016-01-26 16:00:00,2016-01-26 19:00:00
-7804357741452124144,-6458796606238881654,2016-01-26 12:00:00,2016-01-26 15:00:00
5352594078752028035,-6458796606238881659,2016-01-26 04:00:00,2016-01-26 05:00:00
5352594078752028032,-6458796606238881660,2016-01-26 04:00:00,2016-01-26 05:00:00
5352594078752028034,-6458796606237881662,2016-01-26 08:00:00,2016-01-26 11:00:00
5352594078752028046,-6458796606237881661,2016-01-26 12:00:00,2016-01-26 15:00:00
5352594078752028033,-6458796606237881664,2016-01-26 08:00:00,2016-01-26 10:00:00
5352594078752028036,-6458796606237881663,2016-01-26 12:00:00,2016-01-26 13:00:00
5352594078752028034,-6458796606237881658,2016-01-26 08:00:00,2016-01-26 10:00:00
5352594078752028039,-6458796606237881657,2016-01-26 08:00:00,2016-01-26 10:00:00
5352594078752028039,-6458796606237881660,2016-01-26 12:00:00,2016-01-26 13:00:00
5352594078752028039,-6458796606237881659,2016-01-26 04:00:00,2016-01-26 07:00:00
5352594078752028032,-6458796606237881654,2016-01-26 08:00:00,2016-01-26 10:00:00
5352594078752028035,-6458796606237881653,2016-01-26 12:00:00,2016-01-26 15:00:00
5352594078752028034,-6458797606236881538,2016-01-26 12:00:00,2016-01-26 14:00:00
5352594078752028033,-6458797606236881537,2016-01-26 12:00:00,2016-01-26 13:00:00
5352594078752028037,-6458797606236881540,2016-01-26 12:00:00,2016-01-26 13:00:00
5352594078752028039,-6458797606236881539,2016-01-26 12:00:00,2016-01-26 14:00:00
5352594078752028037,-6458797606236881542,2016-01-26 12:00:00,2016-01-26 15:00:00
5352594078752028039,-6458797606236881541,2016-01-26 04:00:00,2016-01-26 05:00:00
5352594078752028035,-6458797606236881544,2016-01-27 12:00:00,2016-01-27 15:00:00
5352594078752028036,-6458797606236881543,2016-01-27 08:00:00,2016-01-27 11:00:00
5352594078752028035,-6458797606236881546,2016-01-27 12:00:00,2016-01-27 15:00:00
5352594078752028039,-6458797606236881545,2016-01-27 08:00:00,2016-01-27 11:00:00
-7804357741452124144,-6458797606237881543,2016-01-27 16:00:00,2016-01-27 17:00:00
5352594078752028039,-6458797606237881544,2016-01-27 08:00:00,2016-01-27 11:00:00
-7804357741452124144,-6458797606237881541,2016-01-27 08:00:00,2016-01-27 09:00:00
5352594078752028046,-6458797606237881542,2016-01-27 16:00:00,2016-01-27 18:00:00
5352594078752028034,-6458797606237881539,2016-01-27 08:00:00,2016-01-27 10:00:00
-7804357741452124144,-6458797606237881540,2016-01-27 04:00:00,2016-01-27 06:00:00
5352594078752028034,-6458797606237881537,2016-01-27 12:00:00,2016-01-27 14:00:00
5352594078752028034,-6458797606237881538,2016-01-27 08:00:00,2016-01-27 11:00:00
5352594078752028032,-6458797606237881551,2016-01-27 08:00:00,2016-01-27 09:00:00
5352594078752028036,-6458797606237881552,2016-01-27 08:00:00,2016-01-27 09:00:00
5352594078752028035,-6458797606238881660,2016-01-27 08:00:00,2016-01-27 09:00:00
5352594078752028035,-6458797606238881659,2016-01-27 16:00:00,2016-01-27 19:00:00
5352594078752028034,-6458797606238881658,2016-01-27 12:00:00,2016-01-27 13:00:00
5352594078752028046,-6458797606238881657,2016-01-27 16:00:00,2016-01-27 17:00:00
5352594078752028035,-6458797606238881664,2016-01-27 08:00:00,2016-01-27 10:00:00
5352594078752028046,-6458797606238881663,2016-01-27 16:00:00,2016-01-27 18:00:00
5352594078752028047,-6458797606238881662,2016-01-27 04:00:00,2016-01-27 05:00:00
6963663527432599630,2947049116676150194,2016-02-14 08:00:00,2016-02-14 10:00:00
6963663527432599617,2947050116673150089,2016-02-14 04:00:00,2016-02-14 07:00:00
6963663527432599616,2947050116673150088,2016-02-14 08:00:00,2016-02-14 09:00:00
6963663527432599620,2947050116673150087,2016-02-14 08:00:00,2016-02-14 11:00:00
6963663527432599619,2947050116673150086,2016-02-13 08:00:00,2016-02-13 11:00:00
6963663527432599631,2947050116673150085,2016-02-13 08:00:00,2016-02-13 09:00:00
6963663527432599630,2947050116673150084,2016-02-13 08:00:00,2016-02-13 10:00:00
6963663527432599622,2947050116673150083,2016-02-13 12:00:00,2016-02-13 14:00:00
6963663527432599616,2947050116673150082,2016-02-13 12:00:00,2016-02-13 14:00:00
6963663527432599617,2947050116673150081,2016-02-13 08:00:00,2016-02-13 11:00:00
6963663527432599618,2947050116673150080,2016-02-13 16:00:00,2016-02-13 17:00:00
6963663527432599619,2947050116674150090,2016-02-13 12:00:00,2016-02-13 14:00:00
6963663527432599619,2947050116674150091,2016-02-13 12:00:00,2016-02-13 13:00:00
6963663527432599616,2947050116674150084,2016-02-13 08:00:00,2016-02-13 09:00:00
6963663527432599616,2947050116674150085,2016-02-13 08:00:00,2016-02-13 11:00:00
6963663527432599619,2947050116674150087,2016-02-13 12:00:00,2016-02-13 15:00:00
6963663527432599621,2947050116674150080,2016-02-13 04:00:00,2016-02-13 05:00:00
6963663527432599622,2947050116674150081,2016-02-13 04:00:00,2016-02-13 07:00:00
6963663527432599630,2947050116674150083,2016-02-13 08:00:00,2016-02-13 11:00:00
6963663527432599619,2947050116679150203,2016-02-13 16:00:00,2016-02-13 17:00:00
6963663527432599616,2947050116679150202,2016-02-13 12:00:00,2016-02-13 14:00:00
6963663527432599630,2947050116679150197,2016-02-13 08:00:00,2016-02-13 11:00:00
6963663527432599621,2947050116679150196,2016-02-13 04:00:00,2016-02-13 06:00:00
6963663527432599622,2947050116679150199,2016-02-13 12:00:00,2016-02-13 14:00:00
6963663527432599631,2947050116679150193,2016-02-12 08:00:00,2016-02-12 10:00:00
6963663527432599620,2947050116679150192,2016-02-12 08:00:00,2016-02-12 10:00:00
6963663527432599617,2947050116679150195,2016-02-12 12:00:00,2016-02-12 14:00:00
-4796948331411331133,5071222090157621042,2016-02-14 12:00:00,2016-02-14 14:00:00
-4796948331411331131,5071223090154620937,2016-02-14 08:00:00,2016-02-14 10:00:00
-4796948331411331122,5071223090154620936,2016-02-14 08:00:00,2016-02-14 10:00:00
-4796948331411331132,5071223090154620935,2016-02-14 16:00:00,2016-02-14 19:00:00
-4796948331411331130,5071223090154620934,2016-02-13 08:00:00,2016-02-13 10:00:00
-4796948331411331121,5071223090154620933,2016-02-13 04:00:00,2016-02-13 06:00:00
-4796948331411331121,5071223090154620932,2016-02-13 12:00:00,2016-02-13 15:00:00
-4796948331411331130,5071223090154620931,2016-02-13 08:00:00,2016-02-13 10:00:00
-4796948331411331121,5071223090154620930,2016-02-13 08:00:00,2016-02-13 09:00:00
-4796948331411331133,5071223090154620929,2016-02-13 12:00:00,2016-02-13 15:00:00
-4796948331411331130,5071223090154620928,2016-02-13 12:00:00,2016-02-13 14:00:00
-4796948331411331121,5071223090155620938,2016-02-13 04:00:00,2016-02-13 07:00:00
-4796948331411331132,5071223090155620939,2016-02-13 08:00:00,2016-02-13 10:00:00
-4796948331411331131,5071223090155620932,2016-02-13 08:00:00,2016-02-13 11:00:00
-4796948331411331122,5071223090155620933,2016-02-13 08:00:00,2016-02-13 10:00:00
-4796948331411331133,5071223090155620935,2016-02-13 04:00:00,2016-02-13 06:00:00
-4796948331411331133,5071223090155620928,2016-02-13 04:00:00,2016-02-13 06:00:00
-4796948331411331135,5071223090155620929,2016-02-13 12:00:00,2016-02-13 15:00:00
-4796948331411331131,5071223090155620931,2016-02-13 04:00:00,2016-02-13 06:00:00
-4796948331411331122,5071223090160621051,2016-02-13 04:00:00,2016-02-13 07:00:00
-4796948331411331121,5071223090160621050,2016-02-13 12:00:00,2016-02-13 15:00:00
-4796948331411331132,5071223090160621045,2016-02-13 16:00:00,2016-02-13 19:00:00
-4796948331411331134,5071223090160621044,2016-02-13 08:00:00,2016-02-13 11:00:00
-4796948331411331133,5071223090160621047,2016-02-13 04:00:00,2016-02-13 07:00:00
-4796948331411331133,5071223090160621041,2016-02-12 08:00:00,2016-02-12 11:00:00
-4796948331411331132,5071223090160621040,2016-02-12 04:00:00,2016-02-12 07:00:00
-4796948331411331136,5071223090160621043,2016-02-12 12:00:00,2016-02-12 14:00:00
-7796976331591331401,2280978752894924187,2016-02-14 08:00:00,2016-02-14 10:00:00
-3724421067730149812,2280977752881924220,2016-02-14 08:00:00,2016-02-14 10:00:00
-7796976331591331405,2280977752881924221,2016-02-14 12:00:00,2016-02-14 14:00:00
-7796976331591331406,2280977752881924210,2016-02-14 08:00:00,2016-02-14 10:00:00
-7796976331591331406,2280977752881924211,2016-02-13 12:00:00,2016-02-13 15:00:00
