player_ID,match_ID,winner,forfeited,score
106368,2680330193265017942,1.0,False,3-6 6-4 6-4
126094,2680330193265017940,1.0,False,6-3 3-6 6-3
105302,2680330193265017939,1.0,False,3-6 7-5 7-6(1)
104198,2680330193265017938,1.0,False,4-6 7-5 6-2
104586,2680330193265017936,1.0,False,6-3 6-4
105341,2680330193272018036,1.0,False,1-6 6-3 6-4
104180,2680330193272018037,1.0,False,6-7(3) 7-6(4) 6-2
106432,2680330193272018042,1.0,False,7-6(5) 2-6 6-4
105572,2680330193272018043,1.0,False,6-7(0) 6-4 6-4
105357,2680330193272018040,1.0,False,6-7(5) 6-4 7-6(6)
105379,2680330193272018046,1.0,False,7-5 7-6(6)
104563,2680330193272018047,1.0,False,6-4 7-6(5)
106368,2680330193272018044,1.0,False,6-2 6-0
104925,6283045189200445913,1.0,False,6-1 6-2
104925,6283044189203445890,1.0,False,6-3 7-6(3)
104745,6283044189203445891,1.0,False,6-3 6-4
104925,6283044189203445900,1.0,False,6-3 7-5
104607,6283044189203445901,1.0,False,6-3 6-2
105011,6283044189203445902,1.0,False,6-3 7-6(3)
104745,6283044189203445903,1.0,False,6-3 5-7 6-4
104925,6283044189203445896,1.0,False,6-2 6-2
104919,6283044189203445897,1.0,False,6-2 6-4
104607,6283044189203445898,1.0,False,6-0 6-4
106378,6283044189203445899,1.0,False,5-7 6-3 7-6(3)
104871,6283044189202445889,1.0,False,6-2 6-4
105011,6283044189202445888,1.0,False,6-4 6-2
105723,6283044189202445903,1.0,False,7-6(6) 6-1
104745,6283044189202445902,1.0,False,6-3 6-2
104925,6283044189202445901,1.0,False,6-2 6-2
104269,6283044189202445900,1.0,False,7-6(4) 7-6(4)
104665,6283044189202445899,1.0,False,6-4 0-6 6-4
104919,6283044189202445898,1.0,False,6-1 6-2
104607,6283044189202445897,1.0,False,7-5 6-4
106000,6283044189202445896,1.0,False,6-4 6-2
106378,6283044189193445932,1.0,False,6-2 6-3
103926,6283044189193445933,1.0,False,3-6 7-6(4) 7-5
104871,6283044189193445922,1.0,False,6-1 6-1
103908,6283044189193445923,1.0,False,6-3 4-6 7-6(7)
104559,6283044189193445920,1.0,False,4-6 6-4 6-1
105011,6283044189193445921,1.0,False,6-7(8) 6-3 6-2
105575,6283044189193445926,1.0,False,3-6 6-1 6-4
105723,6283044189193445927,1.0,False,6-2 6-4
104898,6283044189193445924,1.0,False,5-7 6-1 7-5
104745,6283044189193445925,1.0,False,6-7(5) 6-3 6-1
105138,-3052201248830370919,1.0,True,6-1 1-0 RET
106058,-3052202248827370942,1.0,False,3-6 6-1 6-2
105138,-3052202248827370941,1.0,False,3-6 7-6(3) 6-4
103970,-3052202248827370932,1.0,False,6-3 6-4
106058,-3052202248827370931,1.0,False,1-6 6-4 6-4
105138,-3052202248827370930,1.0,False,7-5 2-6 6-3
104542,-3052202248827370929,1.0,False,7-5 7-6(4)
103970,-3052202248827370936,1.0,False,6-2 6-4
104586,-3052202248827370935,1.0,False,6-4 7-6(5)
104731,-3052202248827370934,1.0,False,7-6(8) 7-6(5)
106058,-3052202248827370933,1.0,False,6-2 6-4
105138,-3052202248828370943,1.0,False,6-4 7-6(3)
104545,-3052202248828370944,1.0,False,7-6(8) 6-7(4) 6-4
104926,-3052202248828370929,1.0,False,6-1 6-1
104542,-3052202248828370930,1.0,False,6-3 6-4
105881,-3052202248828370932,1.0,False,6-3 3-6 6-3
104586,-3052202248828370933,1.0,False,7-6(5) 6-4
105332,-3052202248828370934,1.0,False,6-4 7-6(4)
104898,-3052202248828370936,1.0,False,6-4 6-1
106058,-3052202248837370900,1.0,False,6-0 6-4
105577,-3052202248837370899,1.0,False,7-6(4) 7-5
105138,-3052202248837370910,1.0,False,6-3 7-5
105385,-3052202248837370909,1.0,False,6-2 6-3
105023,-3052202248837370912,1.0,True,6-7(5) 7-6(10) 2-1 RET
104926,-3052202248837370906,1.0,False,6-4 2-6 7-6(3)
105217,-3052202248837370905,1.0,False,6-3 6-4
104259,-3052202248837370908,1.0,False,7-6(8) 6-3
104678,4155502336519315485,1.0,False,2-6 6-1 7-6(7)
104678,4155501336506315510,1.0,False,3-6 6-4 6-4
105777,4155501336506315511,1.0,False,6-2 7-6(4)
104559,4155501336506315512,1.0,True,6-3 3-0 RET
104678,4155501336506315513,1.0,False,4-6 6-3 6-3
105777,4155501336506315514,1.0,False,4-6 6-3 6-4
104180,4155501336506315515,1.0,False,7-6(5) 6-3
106071,4155501336506315516,1.0,False,6-2 6-2
104559,4155501336506315517,1.0,False,6-3 6-3
104678,4155501336506315518,1.0,False,6-1 6-4
103917,4155501336506315519,1.0,False,6-3 1-6 6-3
105238,4155501336505315509,1.0,False,7-6(6) 6-2
105777,4155501336505315508,1.0,False,7-6(2) 6-4
104871,4155501336505315515,1.0,False,7-6(5) 6-4
104180,4155501336505315514,1.0,True,7-6(2) 2-2 RET
111442,4155501336505315512,1.0,True,6-2 4-0 RET
105643,4155501336505315519,1.0,False,7-6(4) 7-6(5)
104559,4155501336505315518,1.0,False,6-4 6-3
103990,4155501336505315516,1.0,False,7-6(3) 6-3
103917,4155501336520315480,1.0,False,6-4 7-5
104312,4155501336520315481,1.0,False,6-4 4-6 6-2
105238,4155501336520315478,1.0,False,6-1 6-4
105512,4155501336520315479,1.0,False,6-2 7-6(5)
104655,4155501336520315476,1.0,False,6-4 6-4
104871,4155501336520315474,1.0,False,6-2 6-3
105902,4155501336520315475,1.0,False,6-3 6-2
104180,4155501336520315472,1.0,False,6-1 6-4
104925,-6458796606230881547,1.0,False,6-3 6-2 6-4
111460,-6458796606230881548,1.0,False,6-4 6-7 6-4 7-5
106045,-6458796606230881545,1.0,False,6-2 6-1
104312,-6458796606230881546,1.0,False,3-6 7-6 6-4 7-6
105643,-6458796606230881551,1.0,False,7-6 6-4 2-1
105952,-6458796606230881552,1.0,False,7-6 2-6 1-6 6-4 6-4
105539,-6458796606230881549,1.0,False,6-4 3-6 6-1 6-4
104468,-6458796606230881550,1.0,False,6-7 6-3 6-2 6-4
104542,-6458796606230881539,1.0,False,6-4 4-6 6-4 6-2
117357,-6458796606230881540,1.0,False,6-4 3-6 6-0 6-4
105732,-6458796606229881558,1.0,False,5-7 6-4 7-6 6-2
111511,-6458796606229881557,1.0,False,7-6 7-6 7-6
104198,-6458796606229881560,1.0,False,6-4 6-4 6-4
104978,-6458796606229881559,1.0,False,6-4 7-6 4-6 6-1
105572,-6458796606229881554,1.0,False,6-4 6-1 6-3
105453,-6458796606229881553,1.0,False,6-4 6-3 6-3
103819,-6458796606229881556,1.0,False,6-2 6-1 6-2
105238,-6458796606229881555,1.0,False,6-1 3-6 6-4 6-2
105477,-6458796606229881566,1.0,False,6-4 7-6 7-5
105777,-6458796606229881565,1.0,False,6-3 7-6 6-3
106233,-6458796606232881549,1.0,False,6-2 7-6 4-6 7-6
104597,-6458796606232881550,1.0,False,6-3 6-7 6-3 7-6
106000,-6458796606232881551,1.0,False,1-6 7-6 4-6 6-3 6-1
105676,-6458796606232881552,1.0,False,3-6 6-3 6-4 6-4
105227,-6458796606232881545,1.0,False,6-7 7-5 6-2 6-4
105077,-6458796606232881546,1.0,False,6-2 6-2 6-3
105583,-6458796606232881547,1.0,False,6-7 4-6 6-4 6-2
105138,-6458796606232881548,1.0,False,6-2 6-3 4-6 2-6 6-2
106401,-6458796606232881541,1.0,False,6-2 7-5 6-2
104655,-6458796606232881542,1.0,False,7-6 6-1 6-4
105806,-6458796606231881552,1.0,False,7-6 6-4 6-4
104607,-6458796606231881551,1.0,False,7-5 6-1 6-2
104269,-6458796606231881550,1.0,False,7-6 4-6 3-6 7-6 6-2
104534,-6458796606231881549,1.0,False,6-1 6-3 2-6 6-2
105723,-6458796606231881548,1.0,False,7-5 6-4 6-4
104871,-6458796606231881547,1.0,False,7-5 2-6 6-7 6-3 13-11
104792,-6458796606231881546,1.0,False,6-1 6-3 6-2
103917,-6458796606231881545,1.0,False,4-6 6-2 6-2 6-2
103565,-6458796606231881544,1.0,False,6-2 6-2 6-2
104330,-6458796606231881543,1.0,False,7-6 6-7 6-3 3-0
105683,-6458796606226881567,1.0,False,6-1 6-4 6-4
103990,-6458796606226881568,1.0,False,7-5 3-6 4-6 7-6 8-6
105065,-6458796606226881565,1.0,False,6-1 3-6 6-3 6-2
104678,-6458796606226881566,1.0,False,4-6 4-6 6-1 7-6 6-3
106058,-6458796606226881563,1.0,False,6-4 3-6 0-6 6-3 6-4
104586,-6458796606226881564,1.0,False,7-6 7-5 5-7 6-7 6-1
103285,-6458796606226881561,1.0,False,6-4 6-3 6-7 6-2
104527,-6458796606226881562,1.0,False,7-6 6-3
103970,-6458796606226881559,1.0,False,6-4 6-4 6-2
103720,-6458796606226881560,1.0,False,7-6 6-2 6-4
105064,-6458796606225881562,1.0,False,6-2 6-3 6-2
105449,-6458796606225881561,1.0,False,6-3 6-4 7-6
103852,-6458796606225881564,1.0,False,6-1 6-0 6-4
105550,-6458796606225881563,1.0,False,2-6 3-6 6-3 7-5 6-1
104719,-6458796606225881566,1.0,False,6-2 4-6 6-1 6-4
104545,-6458796606225881565,1.0,False,6-3 7-6 6-3
106071,-6458796606225881568,1.0,False,6-7 6-4 6-4 6-4
104620,-6458796606225881567,1.0,False,7-6 7-6 6-7 7-6
105357,-6458796606225881554,1.0,False,3-6 5-7 7-6 5-0
104180,-6458796606225881553,1.0,False,7-6 7-6 6-7 7-6
105311,-6458796606228881553,1.0,False,6-3 6-4 6-3
105053,-6458796606228881554,1.0,False,6-4 1-6 6-3 6-2
105032,-6458796606228881555,1.0,False,7-6 6-4 3-6 6-3
104918,-6458796606228881556,1.0,False,6-1 6-2 6-3
104925,-6458796606228881557,1.0,False,6-1 6-2 7-6
104312,-6458796606228881558,1.0,False,7-5 6-4 6-4
105643,-6458796606228881559,1.0,False,7-6 3-6 6-7 7-5 6-2
104468,-6458796606228881560,1.0,False,6-3 5-7 7-6 4-6 7-5
104542,-6458796606228881561,1.0,False,7-5 6-1 6-4
105732,-6458796606228881562,1.0,False,6-3 6-4 6-0
104198,-6458796606227881556,1.0,False,4-6 6-1 7-6 6-3
105453,-6458796606227881555,1.0,False,6-3 7-6 6-3
103819,-6458796606227881554,1.0,False,6-3 7-5 6-1
105777,-6458796606227881553,1.0,False,6-3 4-6 6-2 7-5
106233,-6458796606227881560,1.0,False,6-3 6-1 6-3
105676,-6458796606227881559,1.0,False,6-4 0-6 6-4 6-2
105227,-6458796606227881558,1.0,False,6-4 6-3 7-6
105138,-6458796606227881557,1.0,False,4-6 6-2 4-6 6-2 6-1
106401,-6458796606227881564,1.0,False,6-4 7-5 7-6
104607,-6458796606227881563,1.0,False,6-4 6-0 6-3
104534,-6458796606238881651,1.0,False,4-6 6-3 6-3 7-6
105723,-6458796606238881652,1.0,False,6-4 7-6 7-6
104792,-6458796606238881649,1.0,False,7-5 6-4 6-1
103565,-6458796606238881650,1.0,False,6-1 6-7 4-6 7-5 7-5
105683,-6458796606238881655,1.0,False,7-6 7-6 7-5
104678,-6458796606238881656,1.0,False,6-4 7-6 7-6
104586,-6458796606238881653,1.0,False,7-6 7-6 6-3
104527,-6458796606238881654,1.0,False,6-2 6-3 6-4
103970,-6458796606238881659,1.0,False,6-2 6-4 6-4
105449,-6458796606238881660,1.0,False,6-3 6-2 6-2
103852,-6458796606237881662,1.0,False,7-6 6-7 7-6 6-7 6-4
104545,-6458796606237881661,1.0,False,6-3 7-6 7-6
106071,-6458796606237881664,1.0,False,6-4 6-2 6-7 7-5
105357,-6458796606237881663,1.0,False,4-6 6-4 6-2 4-6 7-5
105311,-6458796606237881658,1.0,False,6-3 7-5 3-6 6-1
104918,-6458796606237881657,1.0,False,6-0 6-4 6-1
104925,-6458796606237881660,1.0,False,6-1 7-5 7-6
104468,-6458796606237881659,1.0,False,6-3 6-2 6-1
104542,-6458796606237881654,1.0,False,6-4 7-6 7-6
105453,-6458796606237881653,1.0,False,7-5 2-6 6-3 6-4
103819,-6458797606236881538,1.0,False,6-4 3-6 6-1 6-4
105676,-6458797606236881537,1.0,False,6-1 3-6 7-6 7-5
105138,-6458797606236881540,1.0,False,6-4 7-6 7-5
104607,-6458797606236881539,1.0,False,6-3 6-4 1-6 6-4
105723,-6458797606236881542,1.0,False,7-5 3-6 6-1 7-6
104792,-6458797606236881541,1.0,False,7-5 6-3 6-2
105683,-6458797606236881544,1.0,False,6-2 6-3 6-4
104527,-6458797606236881543,1.0,False,6-2 6-3 7-6
103970,-6458797606236881546,1.0,False,6-1 6-4 6-4
104545,-6458797606236881545,1.0,False,6-7 7-6 6-2 6-4
106071,-6458797606237881543,1.0,False,6-4 7-6 6-2
104918,-6458797606237881544,1.0,False,6-2 3-6 6-2 6-2
104925,-6458797606237881541,1.0,False,6-3 6-7 6-4 4-6 6-3
105453,-6458797606237881542,1.0,False,6-4 6-2 6-4
103819,-6458797606237881539,1.0,False,6-2 6-1 6-4
104607,-6458797606237881540,1.0,False,4-6 6-4 6-3 1-6 6-3
104792,-6458797606237881537,1.0,False,7-5 3-6 6-3 7-6
105683,-6458797606237881538,1.0,False,6-4 6-3 5-7 4-6 6-3
103970,-6458797606237881551,1.0,False,6-4 6-4 7-5
104918,-6458797606237881552,1.0,False,6-4 6-4 7-6
104925,-6458797606238881660,1.0,False,6-3 6-2 6-4
103819,-6458797606238881659,1.0,False,7-6 6-2 6-4
105683,-6458797606238881658,1.0,False,6-3 3-6 6-3 6-4
104918,-6458797606238881657,1.0,False,6-3 6-7 6-2 6-3
104925,-6458797606238881664,1.0,False,6-1 6-2 3-6 6-3
104918,-6458797606238881663,1.0,False,4-6 7-5 6-7 6-4 6-2
104925,-6458797606238881662,1.0,False,6-1 7-5 7-6
104755,2947049116676150194,1.0,False,7-5 6-4
104755,2947050116673150089,1.0,False,1-6 6-4 6-3
103908,2947050116673150088,1.0,False,7-6(11) 7-5
104755,2947050116673150087,1.0,False,6-4 6-4
104460,2947050116673150086,1.0,False,6-3 6-3
103908,2947050116673150085,1.0,False,7-6(5) 5-7 6-3
100644,2947050116673150084,1.0,False,6-7(2) 6-2 7-5
104755,2947050116673150083,1.0,False,6-4 6-4
104571,2947050116673150082,1.0,False,6-2 7-6(7)
104460,2947050116673150081,1.0,False,6-4 6-4
105074,2947050116673150080,1.0,False,6-4 6-7(5) 6-3
105357,2947050116674150090,1.0,False,4-6 6-1 6-4
103908,2947050116674150091,1.0,False,6-3 6-3
103582,2947050116674150084,1.0,False,6-3 6-4
100644,2947050116674150085,1.0,False,7-6(4) 7-6(1)
105208,2947050116674150087,1.0,False,6-4 6-3
106121,2947050116674150080,1.0,False,6-2 6-2
104571,2947050116674150081,1.0,False,7-5 7-5
104460,2947050116674150083,1.0,False,7-5 7-5
105526,2947050116679150203,1.0,False,6-3 7-5
105074,2947050116679150202,1.0,False,6-4 3-6 6-4
104273,2947050116679150197,1.0,False,6-4 7-6(5)
105357,2947050116679150196,1.0,False,6-3 6-0
103908,2947050116679150199,1.0,False,6-1 6-4
103582,2947050116679150193,1.0,False,7-6(5) 6-2
104932,2947050116679150192,1.0,False,4-6 7-6(4) 6-3
100644,2947050116679150195,1.0,False,6-7(3) 6-4 7-5
103607,5071222090157621042,1.0,False,4-6 7-6(5) 6-2
105064,5071223090154620937,1.0,False,3-6 6-2 6-3
103607,5071223090154620936,1.0,False,6-2 7-6(5)
103893,5071223090154620935,1.0,False,6-7(5) 7-5 6-3
105064,5071223090154620934,1.0,False,7-6(0) 4-6 6-2
103607,5071223090154620933,1.0,False,6-4 6-7(5) 6-4
105077,5071223090154620932,1.0,True,7-5 4-3 RET
106071,5071223090154620931,1.0,False,6-3 2-6 6-4
103893,5071223090154620930,1.0,False,6-3 6-2
105064,5071223090154620929,1.0,False,6-2 6-4
105807,5071223090154620928,1.0,False,6-7(5) 7-6(2) 6-2
103607,5071223090155620938,1.0,False,7-5 6-1
105952,5071223090155620939,1.0,False,7-6(5) 3-6 6-3
105077,5071223090155620932,1.0,False,6-7(5) 6-3 7-5
103852,5071223090155620933,1.0,False,4-6 7-6(5) 6-2
106148,5071223090155620935,1.0,False,6-4 6-3
104268,5071223090155620928,1.0,False,6-2 6-3
103893,5071223090155620929,1.0,False,6-1 6-2
103656,5071223090155620931,1.0,False,6-3 3-6 6-4
105438,5071223090160621051,1.0,False,6-7(6) 6-4 6-3
105807,5071223090160621050,1.0,False,6-3 6-1
103607,5071223090160621045,1.0,False,6-4 6-4
105413,5071223090160621044,1.0,False,7-6(7) 6-2
105952,5071223090160621047,1.0,False,6-7(1) 6-3 6-3
105077,5071223090160621041,1.0,False,6-4 7-6(7)
104330,5071223090160621040,1.0,False,6-4 7-6(6)
105154,5071223090160621043,1.0,False,6-3 7-6(7)
105138,2280978752894924187,1.0,False,6-3 6-4
105138,2280977752881924220,1.0,False,7-6(5) 6-4
104678,2280977752881924221,1.0,False,4-6 6-3 7-5
105138,2280977752881924210,1.0,False,6-4 6-3
104180,2280977752881924211,1.0,False,7-6(6) 6-4
105373,2280977752881924208,1.0,False,6-4 6-3
104678,2280977752881924209,1.0,False,6-3 6-4
105138,2280977752881924214,1.0,False,W/O
105173,2280977752881924215,1.0,False,6-4 6-7(5) 6-3
104198,2280977752881924212,1.0,False,6-3 6-4
104180,2280977752881924213,1.0,False,7-5 7-6(4)
105373,2280977752880924211,1.0,False,6-3 2-6 7-6(4)
104312,2280977752880924210,1.0,False,6-2 6-1
104259,2280977752880924221,1.0,False,6-1 4-6 6-3
104678,2280977752880924220,1.0,False,6-4 6-3
105936,2280977752880924222,1.0,False,6-3 3-6 6-4
105657,2280977752880924217,1.0,False,6-2 6-3
105173,2280977752880924216,1.0,False,6-2 7-5
105806,2280977752880924218,1.0,False,6-3 7-6(4)
105575,2280977752891924178,1.0,False,6-3 2-6 6-3
104180,2280977752891924179,1.0,False,6-3 6-2
105373,2280977752891924188,1.0,False,6-3 6-0
104586,2280977752891924189,1.0,False,3-6 6-3 6-4
105217,2280977752891924190,1.0,False,6-4 6-1
104259,2280977752891924184,1.0,False,6-2 6-2
106000,2280977752891924185,1.0,False,6-3 3-6 6-3
104978,2280977752891924186,1.0,False,7-6(5) 6-3
106233,-8272190949491422690,1.0,False,7-6(2) 3-6 7-6(4)
106233,-8272189949494422683,1.0,False,6-4 4-6 7-6(4)
104597,-8272189949494422684,1.0,False,6-4 7-5
104745,-8272189949494422677,1.0,False,7-6(3) 6-2
106233,-8272189949494422678,1.0,False,6-4 6-2
104597,-8272189949494422679,1.0,False,6-2 7-5
103970,-8272189949494422680,1.0,False,6-4 1-6 6-3
104745,-8272189949494422673,1.0,False,6-4 6-4
103893,-8272189949494422674,1.0,False,4-6 6-3 6-1
105583,-8272189949494422675,1.0,False,7-6(10) 4-6 7-6(6)
106233,-8272189949494422676,1.0,False,3-6 7-6(7) 6-3
104597,-8272189949493422682,1.0,False,6-3 4-6 6-4
104542,-8272189949493422681,1.0,False,6-1 6-2
104655,-8272189949493422680,1.0,False,6-4 6-2
103970,-8272189949493422679,1.0,False,6-2 6-2
104338,-8272189949493422677,1.0,False,6-1 6-3
103893,-8272189949493422676,1.0,False,2-6 7-5 6-2
106043,-8272189949493422675,1.0,False,5-7 6-4 6-3
105583,-8272189949493422673,1.0,False,7-6(7) 6-3
105671,-8272189949480422705,1.0,False,4-6 6-4 6-1
106233,-8272189949480422706,1.0,False,6-0 3-6 6-3
105643,-8272189949480422719,1.0,False,6-7(4) 6-4 6-4
104597,-8272189949480422720,1.0,False,6-3 6-3
104919,-8272189949480422717,1.0,False,2-6 6-3 6-3
104655,-8272189949480422715,1.0,False,7-5 6-2
105053,-8272189949480422716,1.0,False,6-1 7-5
105952,-8272189949480422713,1.0,False,7-6(9) 7-5
105453,-278593782146274699,1.0,False,6-4 6-4
105453,-278594782143274706,1.0,False,3-6 6-3 6-3
126203,-278594782143274705,1.0,False,2-6 6-3 6-4
105453,-278594782143274720,1.0,False,6-2 6-4
105023,-278594782143274719,1.0,False,6-3 6-4
105575,-278594782143274718,1.0,False,7-6(3) 6-1
126203,-278594782143274717,1.0,False,6-4 5-7 7-6(5)
105453,-278594782143274716,1.0,False,6-2 7-5
105062,-278594782143274715,1.0,False,6-1 7-5
105023,-278594782143274714,1.0,False,6-3 6-4
106415,-278594782143274713,1.0,False,6-1 6-3
105575,-278594782144274707,1.0,False,6-3 6-4
105385,-278594782144274708,1.0,False,6-1 7-6(2)
103794,-278594782144274717,1.0,False,6-2 7-6(6)
126203,-278594782144274718,1.0,False,7-6(5) 7-6(7)
105992,-278594782144274720,1.0,False,6-7(0) 7-6(8) 6-4
105062,-278594782144274713,1.0,False,6-4 7-6(4)
106045,-278594782144274714,1.0,False,6-4 6-2
105967,-278594782144274716,1.0,True,6-1 3-0 RET
106415,-278594782145274720,1.0,False,6-3 6-4
105011,-278594782145274719,1.0,False,7-6(4) 7-6(2)
106000,-278594782145274706,1.0,False,6-3 4-6 6-3
105575,-278594782145274705,1.0,False,6-7(5) 6-2 7-5
104719,-278594782145274708,1.0,False,6-1 6-3
105357,-278594782145274710,1.0,False,6-3 6-7(3) 7-5
103794,-278594782145274709,1.0,False,6-4 3-6 6-3
126203,-278594782145274712,1.0,False,6-3 6-4
105373,-3278586782023274538,1.0,False,6-7(1) 6-3 6-1
105373,-3278585781914274211,1.0,False,6-7(3) 7-6(7) 6-2
104792,-3278585781914274212,1.0,False,6-3 6-2
103917,-3278585781914274221,1.0,False,6-2 6-1
105373,-3278585781914274222,1.0,False,6-7(5) 7-6(6) 6-0
104792,-3278585781914274223,1.0,False,7-6(4) 6-3
104259,-3278585781914274224,1.0,False,3-6 6-3 6-4
103917,-3278585781914274217,1.0,False,7-5 6-2
104678,-3278585781914274218,1.0,False,7-6(5) 6-2
105373,-3278585781914274219,1.0,False,6-3 6-2
105138,-3278585781914274220,1.0,False,4-6 6-2 6-4
104792,-3278585781913274210,1.0,False,6-3 5-7 6-2
100644,-3278585781913274209,1.0,False,7-5 3-6 7-6(4)
104259,-3278585781913274224,1.0,False,6-4 6-2
105227,-3278585781913274223,1.0,False,7-6(2) 7-6(7)
104871,-3278585781913274222,1.0,False,6-7(9) 6-4 7-6(8)
103917,-3278585781913274221,1.0,False,6-4 7-6(4)
111202,-3278585781913274220,1.0,False,5-7 6-4 6-4
104678,-3278585781913274219,1.0,False,4-6 7-6(2) 6-3
104571,-3278585781913274218,1.0,False,6-1 5-7 7-6(5)
105373,-3278585781913274217,1.0,False,6-2 6-7(5) 6-3
106210,-3278585781916274217,1.0,False,6-4 6-2
105138,-3278585781916274218,1.0,False,7-6(4) 1-6 6-3
104792,-3278585781916274215,1.0,False,6-4 6-4
106432,-3278585781916274216,1.0,False,7-6(9) 4-6 6-3
100644,-3278585781916274213,1.0,False,7-5 6-2
104468,-3278585781916274214,1.0,False,7-6(5) 6-1
104471,-3278585781916274211,1.0,False,6-3 7-6(4)
104259,-3278585781916274212,1.0,False,6-4 6-4
104180,-3278585781916274209,1.0,False,4-6 7-6(2) 6-4
105227,-3278585781916274210,1.0,False,7-6(5) 6-4
105023,-7285235557541588523,1.0,False,6-4 7-6(6)
105023,-7285236557538588530,1.0,False,7-5 7-5
104330,-7285236557538588529,1.0,False,6-4 6-3
105023,-7285236557538588544,1.0,False,6-7(1) 7-6(4) 6-4
105223,-7285236557538588543,1.0,False,6-2 6-3
105777,-7285236557538588542,1.0,False,6-4 7-5
104330,-7285236557538588541,1.0,False,3-6 6-4 6-3
105023,-7285236557538588540,1.0,False,6-4 6-3
105065,-7285236557538588539,1.0,False,1-6 7-6(2) 6-2
105223,-7285236557538588538,1.0,False,6-4 6-4
104871,-7285236557538588537,1.0,False,6-4 6-2
105173,-7285236557539588531,1.0,False,7-6(6) 6-7(4) 6-3
105777,-7285236557539588532,1.0,False,4-6 6-4 6-3
103794,-7285236557539588541,1.0,False,5-7 7-6(1) 6-3
104330,-7285236557539588542,1.0,False,6-2 5-7 6-4
105572,-7285236557539588543,1.0,True,7-6(3) 0-0 RET
105023,-7285236557539588544,1.0,False,4-6 6-3 6-4
105065,-7285236557539588537,1.0,False,6-3 6-3
105385,-7285236557539588538,1.0,True,7-6(3) 3-0 RET
105441,-7285236557539588539,1.0,False,6-3 3-6 6-2
105223,-7285236557539588540,1.0,False,6-1 6-4
111511,-7285236557540588544,1.0,False,6-4 4-6 7-6(6)
104871,-7285236557540588543,1.0,False,6-2 6-1
105173,-7285236557540588530,1.0,False,1-6 6-3 6-1
105147,-7285236557540588529,1.0,False,6-2 6-4
106000,-7285236557540588532,1.0,False,6-4 6-2
105777,-7285236557540588531,1.0,False,6-4 6-2
105449,-7285236557540588534,1.0,False,6-3 5-7 7-6(8)
103794,-7285236557540588533,1.0,False,6-4 6-1
105011,-7285236557540588536,1.0,False,6-3 6-4
104330,-7285236557540588535,1.0,False,7-6(3) 6-1
106401,-4285210557504588492,1.0,False,6-2 7-6(3)
105227,-4285209557507588605,1.0,False,6-2 6-7(3) 6-3
106401,-4285209557507588606,1.0,False,6-4 6-2
105332,-4285209557507588595,1.0,False,6-4 1-6 7-5
105227,-4285209557507588596,1.0,False,6-3 6-4
106401,-4285209557507588593,1.0,False,6-0 6-4
104607,-4285209557507588594,1.0,False,6-3 6-4
104527,-4285209557507588599,1.0,False,6-4 4-6 7-6(8)
105332,-4285209557507588600,1.0,False,6-3 1-6 6-3
105227,-4285209557507588597,1.0,False,4-6 6-3 7-5
105723,-4285209557507588598,1.0,False,6-0 6-4
